epoch,train_loss,train_acc,valid_loss,valid_acc
0,0.323581129829226,0.8999321190179884,0.22143015500235683,0.9283333333333333
1,0.14845903636640062,0.9469396990609797,0.25645298858483634,0.9166666666666666
2,0.11865933099872239,0.9575178187577781,0.18830297117431957,0.9383333333333334
3,0.10764021630173343,0.9606290304333069,0.19736414549406617,0.9283333333333333
4,0.11355560640825016,0.9605158954632877,0.19746259798606236,0.9383333333333334
5,0.08892061151349176,0.9674736961194705,0.15099811918723086,0.95
6,0.08089025596797125,0.9709243127050571,0.14537665613461287,0.945
7,0.08039880266794726,0.9714334200701437,0.1951611358167914,0.9416666666666667
8,0.07860260434631633,0.9717728249802013,0.21591820147198934,0.9316666666666666
9,0.09302323772792721,0.9666251838443263,0.15598431790616207,0.945
10,0.0611855126124687,0.9783346532413169,0.26138976057215285,0.9083333333333333
11,0.05678383712381266,0.9795225704265188,0.16716146984448035,0.9483333333333334
12,0.05458891859733471,0.980540785156692,0.2335244723765451,0.9283333333333333
13,0.05505507472496459,0.9802013802466343,0.18199026311437289,0.9366666666666666
14,0.05343973391031565,0.9802013802466343,0.19977634997921995,0.94
15,0.06674208112262482,0.9764679262359995,0.2938920498515169,0.93
16,0.04429696968992555,0.9844439416223555,0.25902894921600816,0.9283333333333333
17,0.042323454542600024,0.985405588867519,0.2455133673129846,0.945
18,0.035936752604762125,0.9867632085077498,0.2748431846965104,0.9433333333333334
19,0.03906400662001624,0.9852924538974998,0.2929898467642488,0.9466666666666667
20,0.03905528957461061,0.9852924538974998,0.25383442687355756,0.94
21,0.03932740605486946,0.9861975336576536,0.2598861932644165,0.95
22,0.04556139638278238,0.9833691594071727,0.33904000374798976,0.9266666666666666
23,0.02687829322437047,0.9907794999434325,0.21911445919734737,0.9483333333333334
24,0.027955995486134512,0.9901572576083267,0.2871647079397614,0.9466666666666667
