epoch,train_loss,train_acc,valid_loss,valid_acc
0,0.2914898837127895,0.9245955424821812,0.22268823220704992,0.9133333333333333
1,0.17374577383128398,0.95576422672248,0.2546829579087595,0.9183333333333333
2,0.13782549453666407,0.9653806991741147,0.18671563745398695,0.945
3,0.11119681782757083,0.9704152053399706,0.169429817982018,0.935
4,0.09827699145825419,0.9748274691707207,0.32735712453722954,0.9233333333333333
5,0.12218751268894819,0.9697929630048648,0.21092820757379135,0.9316666666666666
6,0.08458190984431402,0.9773164385111438,0.17668231351999567,0.9433333333333334
7,0.08633426964849432,0.9778255458762304,0.3163220221555093,0.9333333333333333
8,0.07304785282388271,0.9809933250367688,0.3430384203791618,0.92
9,0.08447197125386983,0.9788437606064034,0.22548831414896994,0.935
10,0.056236822269679916,0.9859712637176151,0.26229556612864446,0.93
11,0.0502772257031224,0.9874985858128748,0.2965050054144134,0.9416666666666667
12,0.04688036652153967,0.9877248557529132,0.34015210062886275,0.935
13,0.04894750320474522,0.9885733680280575,0.2734131080719332,0.945
14,0.05391089247196887,0.9867066410227401,0.2621523390310661,0.9466666666666667
15,0.036251321820400396,0.9906663649734133,0.29276942846675713,0.93
16,0.03221647828374939,0.9916280122185768,0.28108063438169967,0.9516666666666667
17,0.03781230946052269,0.9906097974884037,0.37422294485149904,0.9316666666666666
18,0.03379007721193778,0.9920805520986536,0.4900003580842167,0.9116666666666666
19,0.04938118333130884,0.9886865029980767,0.24083448691720452,0.94
20,0.027109588159297544,0.9932684692838556,0.3364572577488919,0.9383333333333334
21,0.03186768064048217,0.9917977146736056,0.3877147494504849,0.915
22,0.02228817243592569,0.9937775766489422,0.43311647480974597,0.915
23,0.02524704852992053,0.9934381717388845,0.2701807013252013,0.9316666666666666
24,0.032080081295974776,0.9912320398235095,0.2665172967580171,0.945
